GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "15007","Kauai, HI",8,CAEMP25N,70,"111-112"," Farm employment ","Number of jobs",1329,1330,1304,1252,1248,1189,1086,1015,1039,987,1021,985,1006,1107,1076,1033,1039,1113,1016,963,1039,1099
 "15007","Kauai, HI",8,CAEMP25N,80,"..."," Nonfarm employment ","Number of jobs",35402,35579,37007,38507,39712,40943,42561,42034,39426,39438,39845,40566,41954,42367,43386,43921,44906,45659,46684,39689,42424,45491
 "15007","Kauai, HI",8,CAEMP25N,90,"...","  Private nonfarm employment ","Number of jobs",30572,30696,32087,33626,34845,36072,37617,36992,34361,34357,34780,35423,36719,37094,38095,38597,39510,40282,40956,34023,36732,39890
 "15007","Kauai, HI",8,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities ","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "15007","Kauai, HI",8,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction ","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "15007","Kauai, HI",8,CAEMP25N,300,"22","   Utilities ","Number of jobs",(D),201,197,191,210,229,248,242,239,233,212,(D),(D),233,251,252,246,257,261,(D),249,(D)
 "15007","Kauai, HI",8,CAEMP25N,400,"23","   Construction ","Number of jobs",1840,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),2158,2398,2689,(D),(D),(D),(D),3027,3080
 "15007","Kauai, HI",8,CAEMP25N,500,"31-33","   Manufacturing ","Number of jobs",(D),622,588,607,(D),(D),(D),647,(D),(D),(D),(D),(D),744,779,(D),869,(D),(D),(D),(D),(D)
 "15007","Kauai, HI",8,CAEMP25N,600,"42","   Wholesale trade ","Number of jobs",(D),(D),(D),(D),(D),760,(D),(D),(D),(D),(D),749,800,(D),(D),(D),(D),(D),(D),(D),(D),770
 "15007","Kauai, HI",8,CAEMP25N,700,"44-45","   Retail trade ","Number of jobs",4811,4657,4839,(D),5022,(D),5270,5163,4855,4755,4803,4735,(D),4919,5058,5114,5243,5199,5181,4668,4697,4759
 "15007","Kauai, HI",8,CAEMP25N,800,"48-49","   Transportation and warehousing ","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "15007","Kauai, HI",8,CAEMP25N,900,"51","   Information ","Number of jobs",439,(D),(D),343,397,385,441,420,384,368,(D),(D),342,312,307,299,280,290,287,267,(D),309
